,company_id,assets,nace_4digit,nace_2digit,country,is_biotech,all_bvdid,Description,is_financial
0,4111.0,2924807589.0,6619.0,66.0,5.0,False,GB01448919,Activities auxiliary to financial services and insurance activities,False
1,5178.0,249093006.0,6420.0,64.0,0.0,False,NL34117654,"Financial service activities, except insurance and pension funding",True
2,6902.0,12363488.0,7010.0,70.0,5.0,False,GB01548967,Activities of head offices; management consultancy activities,False
3,9383.0,10645985.0,6499.0,64.0,20.0,False,IT01804680153,"Financial service activities, except insurance and pension funding",True
4,10311.0,4615704000.0,6500.0,65.0,2.0,False,FR572044949,"Insurance, reinsurance and pension funding, except compulsory social security",False
5,10983.0,366403.0,6420.0,64.0,20.0,False,IT07021240960,"Financial service activities, except insurance and pension funding",True
6,12480.0,129498962294.0,6419.0,64.0,20.0,False,IT00884060526,"Financial service activities, except insurance and pension funding",True
7,13690.0,1166031924.0,6499.0,64.0,20.0,False,IT00134350354,"Financial service activities, except insurance and pension funding",True
8,14486.0,12733914000.0,7010.0,22.0,20.0,False,IT00860340157,Manufacture of rubber and plastic products,False
9,15513.0,235340965.0,6612.0,66.0,5.0,False,GB01431068,Activities auxiliary to financial services and insurance activities,False
10,16216.0,6266447.0,6820.0,68.0,18.0,False,NO872409572,Real estate activities,False
