,company_id,assets
2873,5099712,
2874,5101986,697118.0
2875,5106407,
2876,5107919,42497000000.0
2877,5111800,646240963.0
2878,5113813,120556767.0
2879,5114352,
2880,5115252,37736363.0
2881,5117934,
2882,5118776,341879047.0
2883,5120379,
2884,5124283,418945104.0
2885,5125056,168013333.0
2886,5125460,74125131000.0
2887,5130759,
2888,5133119,28393918.0
2889,5134641,3742582348.0
2890,5134876,
2891,5135021,
2892,5135087,308505332.0
2893,5138195,
2894,5142076,3344923954.0
2895,5142499,3512862856.0
2896,5143489,
2897,5143993,8836000.0
2898,5144014,35485250.0
2899,5144918,127098050.0
2900,5147226,
2901,5148095,
2902,5154036,
2903,5154868,
2904,5160369,146755000.0
2905,5160753,9224717.0
2906,5163170,
2907,5163572,230984518.0
2908,5163870,
2909,5173322,
2910,5174127,6282294.0
2911,5176066,
2912,5177157,
2913,5180266,40082000000.0
2914,5185891,126081938.0
2915,5189291,12873088.0
2916,5191400,126612526.0
2917,5193827,
2918,5207915,
2919,5208159,662721451.0
2920,5210441,
2921,5211760,
2922,5215021,
2923,5217084,
2924,5218963,
2925,5220344,
2926,5221041,
2927,5221114,15023895000.0
2928,5223353,133323255.0
2929,5226326,
2930,5227627,
2931,5228367,1709077.0
2932,5228765,
2933,5228906,223437539.0
2934,5231237,
2935,5231797,16178000000.0
2936,5232291,111173000.0
2937,5233546,38901590.0
2938,5233937,24469764.0
2939,5235238,2129466000000.0
2940,5235556,
2941,5238431,71070.0
2942,5239524,7279078.0
2943,5240982,
2944,5243479,
2945,5244256,
2946,5244770,
2947,5247872,
2948,5248376,
2949,5248858,
2950,5248986,53911794.0
2951,5249516,29272920.0
2952,5249589,704580000.0
2953,5252551,
2954,5255673,
2955,5256589,11499840000.0
2956,5258774,12869066.0
2957,5259094,
2958,5259610,
2959,5260108,
2960,5260373,501483289.0
2961,5263471,
2962,5263875,
2963,5266092,10338532.0
2964,5267046,
2965,5271786,
2966,5271881,134429975.0
2967,5274533,19385503.0
2968,5276971,303004000.0
2969,5277055,
2970,5277768,
2971,5278451,404870.0
2972,5280404,3350388180.0
2973,5282054,
2974,5283186,
2975,5286047,
2976,5289960,
2977,5290425,17.0
2978,5294334,196740.0
2979,5294718,
2980,5295637,
2981,5296992,
2982,5297604,
2983,5302539,12585041000.0
2984,5302856,
2985,5317083,75087000000.0
2986,5317277,367265268483.0
2987,5319848,49974057.0
2988,5323451,
2989,5323871,
2990,5324331,
2991,5327358,
2992,5327594,
2993,5328041,863533947.0
2994,5328151,
2995,5328643,293337000.0
2996,5330496,59589395.0
2997,5331944,
2998,5332853,41994378.0
2999,5338402,
3000,5340003,55821304.0
3001,5342996,
3002,5350058,
3003,5350100,966041978.0
3004,5350815,13066797.0
3005,5353568,
3006,5354934,1.0
3007,5355407,
3008,5356211,
3009,5356428,
3010,5357367,
3011,5358469,4631012741.0
3012,5359354,
3013,5359996,29594517.0
3014,5362231,
3015,5363092,
3016,5363580,342696.0
3017,5364698,
3018,5365549,
3019,5371001,3.0
3020,5372613,
3021,5373485,
3022,5376287,397857.0
3023,5377789,279692309.0
3024,5379185,
3025,5381525,1191708392.0
3026,5382108,99838953.0
3027,5387286,26720733.0
3028,5387368,
3029,5387515,
3030,5393865,16435742258.0
3031,5394046,
3032,5395692,29856009941.0
3033,5400269,3.0
3034,5400467,
3035,5402300,
3036,5408135,
3037,5408557,56125995442.0
3038,5409333,11803447000.0
3039,5410654,
3040,5413625,156958880.0
3041,5415981,
3042,5419586,
3043,5420311,
3044,5421416,41268097.0
3045,5421616,10733631.0
3046,5424117,7587403.0
3047,5424742,2851157000.0
3048,5425232,
3049,5425981,152701009.0
3050,5427599,41490000.0
3051,5428545,
3052,5429884,
3053,5430046,
3054,5433396,
3055,5435405,
3056,5437634,
3057,5438959,88966939.0
3058,5439482,
3059,5439937,
3060,5442383,
3061,5445945,
3062,5446509,
3063,5448910,51634735.0
3064,5453106,321938000.0
3065,5453963,57843245.0
3066,5456656,
3067,5457820,508251562.0
3068,5460121,49155001198.0
3069,5460919,
3070,5464456,433356000.0
3071,5465051,
3072,5466985,5282130495.0
3073,5467262,
3074,5467280,54647.0
3075,5467307,
3076,5468549,671399223.0
3077,5469025,
3078,5472228,271738959.0
3079,5475657,56894.0
3080,5478135,420022758.0
3081,5478159,670113000.0
3082,5479318,672624795.0
3083,5479739,6316818668.0
3084,5482527,
3085,5483891,
3086,5484428,
3087,5485422,16294110697.0
3088,5486949,
3089,5487440,5962778.0
3090,5489735,
3091,5493109,
3092,5493124,30762696.0
3093,5493738,
3094,5494108,
3095,5494183,
3096,5495168,
3097,5495729,
3098,5497560,
3099,5498489,254072000.0
3100,5500320,
3101,5501399,18211643.0
3102,5501535,
3103,5505164,
3104,5508163,
3105,5511078,
3106,5511926,489000.0
3107,5515040,632500447.0
3108,5517384,
3109,5517601,491987.0
3110,5521924,
3111,5522027,28042218.0
3112,5522789,2207170.0
3113,5525742,155198505.0
3114,5526015,24319475.0
3115,5533823,71689503.0
3116,5534534,
3117,5535643,1240521137.0
3118,5536531,
3119,5536928,80369431.0
3120,5538209,
3121,5538602,
3122,5540272,
3123,5540277,1168980397.0
3124,5543407,
3125,5544038,
3126,5544274,
3127,5544856,229267892.0
3128,5545737,183322.0
3129,5547558,
3130,5548799,1244865000.0
3131,5548858,1714710.0
3132,5552027,
3133,5552140,6574178.0
3134,5553567,470532447.0
3135,5556111,
3136,5556814,
3137,5559055,
3138,5561700,
3139,5562803,
3140,5566044,39773034.0
3141,5570321,
3142,5570414,50663937.0
3143,5570755,33926195.0
3144,5574656,
3145,5575034,2097181.0
3146,5576820,
3147,5580044,27987851.0
3148,5581619,
3149,5583345,73024000.0
3150,5584417,
3151,5586599,
3152,5587154,23817081.0
3153,5587661,
3154,5588632,10009799000.0
3155,5588955,268063400.0
3156,5589834,
3157,5596496,786948283.0
3158,5600832,
3159,5601260,
3160,5602005,635944375.0
3161,5602465,332876.0
3162,5603845,489802258.0
3163,5604267,
3164,5606006,11726552.0
3165,5607025,308864844.0
3166,5608196,
3167,5609061,
3168,5611733,517731139503.0
3169,5612742,
3170,5618075,5597147.0
3171,5620362,7176616.0
3172,5622102,
3173,5623399,60972072.0
3174,5624213,79859.0
3175,5628354,
3176,5630298,721135455.0
3177,5633475,
3178,5633925,
3179,5634160,
3180,5634180,
3181,5636885,19068601000.0
3182,5638099,
3183,5641154,11910683852.0
3184,5641530,204612682.0
3185,5641556,
3186,5642635,
3187,5644540,
3188,5645029,891488141.0
3189,5645676,2528882.0
3190,5658830,
3191,5661927,122806524.0
3192,5663047,
3193,5664279,
3194,5667188,34409.0
3195,5667331,82497589.0
3196,5670071,7071062265.0
3197,5671461,
3198,5672395,262132010.0
3199,5673024,2642298790.0
3200,5673300,
3201,5673627,90850477.0
3202,5676485,
3203,5677269,
3204,5684748,
3205,5684853,42989259.0
3206,5685092,
3207,5685400,
3208,5687328,26669403.0
3209,5687559,
3210,5688234,
3211,5689132,
3212,5690229,27584240000.0
3213,5692654,64687391.0
3214,5693731,
3215,5694512,29022.0
3216,5695743,
3217,5698109,
3218,5698737,1617136000.0
3219,5699266,
3220,5701327,1493113.0
3221,5702907,7426612000.0
3222,5703686,8649000.0
3223,5704754,
3224,5705246,649287.0
3225,5705540,
3226,5706307,
3227,5708194,
3228,5709561,996678.0
3229,5712004,
3230,5713112,
3231,5713186,216644666.0
3232,5713869,2452797624.0
3233,5718410,3098959.0
3234,5718790,
3235,5720013,
3236,5723401,
3237,5725546,25947000.0
3238,5728251,
3239,5728651,10040822.0
3240,5728937,
3241,5732760,
3242,5733147,600920.0
3243,5734251,
3244,5742627,
3245,5744079,
3246,5747779,
3247,5752967,
3248,5756346,
3249,5757624,396291000000.0
3250,5759036,
3251,5759729,
3252,5760085,1130244101.0
3253,5763289,
3254,5769120,47720773.0
3255,5770187,4615704000.0
3256,5771858,
3257,5772012,904887444.0
3258,5772038,955566699.0
3259,5776684,31751533.0
3260,5776718,2056577810.0
3261,5777122,
3262,5779822,57855394.0
3263,5781124,
3264,5782452,
3265,5782680,
3266,5783527,
3267,5784650,
3268,5787212,
3269,5791854,
3270,5791898,8196000.0
3271,5793333,
3272,5793339,
3273,5793842,
3274,5798904,
3275,5799115,
3276,5801127,
3277,5802277,159533.0
3278,5803225,
3279,5807500,
3280,5809158,
3281,5811122,24337539.0
3282,5811285,9498000000.0
3283,5812847,
3284,5816902,
3285,5817208,12363488.0
3286,5820604,
3287,5822116,209157453.0
3288,5823282,763868183.0
3289,5823406,178946346.0
3290,5824074,6065355.0
3291,5824117,
3292,5826120,
3293,5828495,11933135.0
3294,5830208,
3295,5830304,
3296,5834195,
3297,5834540,
3298,5836475,54640978.0
3299,5836759,
3300,5837277,
3301,5840261,5818556.0
3302,5841490,42532953.0
3303,5841932,17085627.0
3304,5842008,
3305,5844825,3926351000.0
3306,5847087,57088032.0
3307,5849615,
3308,5851365,59461079.0
3309,5854179,
3310,5854762,
3311,5856074,
3312,5858560,1617352227.0
3313,5858936,
3314,5861581,
3315,5862796,
3316,5863975,
3317,5864174,
3318,5864353,465597560.0
3319,5867402,
3320,5867823,5122690.0
3321,5871611,204909580.0
3322,5872201,23597941.0
3323,5872565,18882104000.0
3324,5876750,
3325,5877084,54709.0
3326,5877964,
3327,5878251,86960623.0
3328,5878701,
3329,5879812,
3330,5881152,
3331,5882723,1683880000.0
3332,5883807,
3333,5886096,
3334,5887014,767000000.0
3335,5887094,
3336,5887350,
3337,5887788,113.0
3338,5888564,95769756.0
3339,5888656,
3340,5889602,9917000000.0
3341,5890126,
3342,5890657,1434406000.0
3343,5892692,79676928.0
3344,5895696,
3345,5899470,
3346,5900670,63519756626.0
3347,5903201,240937817.0
3348,5904112,
3349,5904730,7607901126.0
3350,5905719,309915093.0
3351,5906938,111125680.0
3352,5907930,
3353,5908288,69231316.0
3354,5911399,2.0
3355,5914058,
3356,5916664,
3357,5917921,
3358,5918680,
3359,5919316,
3360,5922537,
3361,5926488,
3362,5929314,11509608000.0
3363,5931157,10626732000.0
3364,5931595,820496782.0
3365,5932983,
3366,5933992,
3367,5935309,
3368,5935832,202094875.0
3369,5937827,16852558000.0
3370,5938995,
3371,5944865,4029175.0
3372,5946436,
3373,5947356,38175.0
3374,5949561,22996980.0
3375,5950634,
3376,5953114,66087877.0
3377,5953456,
3378,5955064,
3379,5956369,47607687.0
3380,5957151,10398274.0
3381,5958427,9340561.0
3382,5958919,11630115.0
3383,5963188,
3384,5964771,
3385,5976277,593667112.0
3386,5977075,1192315605.0
3387,5977481,
3388,5984773,
3389,5985289,
3390,5986720,
3391,5987875,3655984000.0
3392,5988128,
3393,5988375,
3394,5990323,5806051.0
3395,5992853,47563669.0
3396,5992907,29049673000.0
3397,5996434,39162457524.0
3398,6001338,
3399,6012096,
3400,6012259,6009921418.0
3401,6014989,
3402,6016140,
3403,6016578,
3404,6017904,
3405,6018406,249870000.0
3406,6020700,
3407,6026053,
3408,6031907,
3409,6032226,
3410,6037001,
3411,6037014,
3412,6038317,
3413,6040206,729923575.0
3414,6042832,
3415,6043225,
3416,6045426,
3417,6045712,20503395000.0
3418,6048474,509377436804.0
3419,6048764,
3420,6049694,262149095.0
3421,6049960,
3422,6050734,
3423,6053941,57133997119.0
3424,6055674,690109.0
3425,6056192,10761000.0
3426,6059327,
3427,6061268,
3428,6062077,
3429,6065947,
3430,6066005,
3431,6066864,66470.0
3432,6071316,202464.0
3433,6073474,27834050.0
3434,6074607,
3435,6075052,
3436,6075172,13188116.0
3437,6076585,
3438,6079413,
3439,6082998,16116038.0
3440,6083245,
3441,6085468,
3442,6086936,4183336.0
3443,6087544,
3444,6088547,
3445,6088731,232987896.0
3446,6088764,144093905.0
3447,6092086,
3448,6094377,4924504.0
3449,6095350,37523628.0
3450,6095785,35406163237.0
3451,6099188,102981071.0
3452,6099631,20609758000.0
3453,6101354,
3454,6102753,
3455,6103591,429135120.0
3456,6107306,
3457,6111216,
3458,6114417,
3459,6114527,
3460,6116093,
3461,6117053,
3462,6120821,
3463,6122033,790771.0
3464,6124202,
3465,6124648,
3466,6124900,64253525.0
3467,6138660,19707439000.0
3468,6144547,27285498.0
3469,6148851,
3470,6153277,
3471,6156437,
3472,6157344,
3473,6157771,
3474,6159655,718785012.0
3475,6160973,89195000.0
3476,6162250,
3477,6163855,
3478,6164081,56987193.0
3479,6167179,25113522.0
3480,6167516,249093006.0
3481,6168593,47958358000.0
3482,6169483,28394889.0
3483,6170875,287731.0
3484,6171504,
3485,6176549,17331882000.0
3486,6182163,7470487.0
3487,6182334,
3488,6185049,67377797.0
3489,6186830,
3490,6186860,
3491,6187177,
3492,6189659,
3493,6192798,
3494,6197725,
3495,6199262,886994258.0
3496,6199627,
3497,6200189,1930575000.0
3498,6203975,
3499,6205392,
3500,6209355,90300095.0
3501,6212473,
3502,6217717,
3503,6218578,
3504,6219170,
3505,6223552,
3506,6231095,150287072.0
3507,6233424,
3508,6234343,579489329.0
3509,6234738,64955000.0
3510,6236171,
3511,6240389,31279831.0
3512,6241565,
3513,6246429,21746402.0
3514,6247437,177807000.0
3515,6247906,
3516,6250214,
3517,6253123,
3518,6255545,
3519,6261298,342318311.0
3520,6262215,154579000.0
3521,6263688,
3522,6263998,
3523,6264027,
3524,6265149,2147814762.0
3525,6265618,
3526,6267056,
3527,6269242,233486002.0
3528,6275815,963111064.0
3529,6282512,
3530,6288617,
3531,6290310,848976000.0
3532,6292599,
3533,6293246,23026.0
3534,6295009,
3535,6302766,
3536,6303314,1870746455.0
3537,6303630,
3538,6308693,
3539,6309658,1316847.0
3540,6311415,
3541,6311913,
3542,6316186,217231801287.0
3543,6316398,
3544,6318300,1135529.0
3545,6318585,
3546,6322868,
3547,6325439,351925442.0
3548,6326236,146429000.0
3549,6332642,
3550,6333581,
3551,6333626,13134789000.0
3552,6337702,
3553,6343895,11373247.0
3554,6347607,
3555,6349984,
3556,6351844,
3557,6352064,38882714000.0
3558,6354209,192200126.0
3559,6354522,
3560,6355469,726230.0
3561,6358431,
3562,6358825,
3563,6359737,
3564,6359850,
3565,6360540,9103365.0
3566,6360661,
3567,6360868,12884805.0
3568,6369687,7392839.0
3569,6370247,
3570,6370787,150494.0
3571,6371667,
3572,6374553,7600864.0
3573,6374649,
3574,6374689,
3575,6375298,
3576,6375929,21019736000.0
3577,6376632,
3578,6376931,
3579,6377203,322969000.0
3580,6379577,8188891.0
3581,6379733,
3582,6380888,
3583,6387464,
3584,6392461,
3585,6393990,
3586,6397673,
3587,6398555,185864376.0
3588,6400784,
3589,6401073,
3590,6402052,188543364.0
3591,6402544,39010796.0
3592,6403028,
3593,6404862,
3594,6405775,
3595,6405779,3944015000.0
3596,6408839,
3597,6409918,19989592.0
3598,6410263,388746910.0
3599,6411191,978500000.0
3600,6411458,
3601,6412530,231101686.0
3602,6412719,667712134.0
3603,6412911,120036569.0
3604,6414550,1964011.0
3605,6415000,
3606,6416432,9739755985.0
3607,6418380,
3608,6421143,823336000.0
3609,6422037,11040.0
3610,6423978,9039586493.0
3611,6425560,
3612,6430355,603857830.0
3613,6431981,
3614,6432318,
3615,6437432,
3616,6439226,
3617,6439993,
3618,6440881,
3619,6442760,
3620,6447377,244690384.0
3621,6448198,
3622,6451923,
3623,6452060,187195765.0
3624,6453219,58582000.0
3625,6454417,2111000.0
3626,6454736,27918948.0
3627,6455616,
3628,6455918,308398557000.0
3629,6456829,
3630,6457799,2.0
3631,6460187,
3632,6460346,177359833.0
3633,6463986,109729210.0
3634,6467253,23536331.0
3635,6473878,
3636,6474015,15145611000.0
3637,6475667,137984779.0
3638,6477474,4097526.0
3639,6478122,39643632.0
3640,6480918,13448549412.0
3641,6481419,61564357.0
3642,6482032,70645000.0
3643,6482797,770010.0
3644,6483925,
3645,6484354,
3646,6488280,
3647,6488310,54982115.0
3648,6489446,66808350.0
3649,6491300,
3650,6492331,47707310.0
3651,6494730,
3652,6497236,
3653,6497301,43601025079.0
3654,6500027,
3655,6503776,
3656,6503903,53128981000.0
3657,6504218,350269530768.0
3658,6505299,
3659,6507487,
3660,6510089,
3661,6510557,
3662,6511450,111937000.0
3663,6513993,
3664,6514905,216366000000.0
3665,6516359,
3666,6516498,1919131000.0
3667,6516687,8188462.0
3668,6518139,32030110.0
3669,6518590,
3670,6519879,
3671,6520265,
3672,6523456,
3673,6527087,
3674,6527605,7189773.0
3675,6528346,2521000000.0
3676,6528687,
3677,6535420,
3678,6540303,1258089000.0
3679,6540332,154170.0
3680,6542700,
3681,6542960,
3682,6543024,
3683,6546106,
3684,6546699,9313737.0
3685,6549173,298886191.0
3686,6549988,
3687,6550880,
3688,6551625,293175987.0
3689,6553645,249909000.0
3690,6555542,
3691,6564682,9512454493.0
3692,6565275,1740358.0
3693,6566758,255470750.0
3694,6570802,9953763000.0
3695,6572388,
3696,6573877,
3697,6574600,40922045.0
3698,6576620,
3699,6577523,
3700,6577527,12704223.0
3701,6578956,
3702,6579547,13469596000.0
3703,6583807,
3704,6583955,269423585.0
3705,6585024,
3706,6585572,
3707,6588533,
3708,6592160,
3709,6592981,24330487000.0
3710,6593688,2314315000.0
3711,6601470,
3712,6603603,
3713,6603943,
3714,6608155,72765841.0
3715,6608577,
3716,6609516,
3717,6611102,
3718,6611448,
3719,6611542,
3720,6613032,
3721,6613655,
3722,6615253,2168075847.0
3723,6615861,11336112.0
3724,6621522,62126573.0
3725,6621854,73820438.0
3726,6623066,1458836.0
3727,6628025,
3728,6630814,
3729,6631036,
3730,6633412,
3731,6635666,
3732,6636033,10845935635.0
3733,6637328,
3734,6638458,
3735,6640687,
3736,6641461,
3737,6643615,
3738,6644081,1123571109.0
3739,6645936,
3740,6647247,
3741,6647268,
3742,6651696,1251.0
3743,6651849,17949387.0
3744,6655062,72103045.0
3745,6660063,
3746,6661142,4265283.0
3747,6664337,
3748,6664710,1476484336.0
3749,6665880,
3750,6667229,3116724000.0
3751,6668825,
3752,6669320,155283215.0
3753,6670343,
3754,6671557,471966.0
3755,6673012,
3756,6674206,
3757,6675799,
3758,6676169,364875495000.0
3759,6676394,
3760,6678465,
3761,6680044,31302965000.0
3762,6680895,
3763,6684404,
3764,6686036,549346.0
3765,6687242,113973124000.0
3766,6688290,
3767,6689065,
3768,6697414,
3769,6697702,
3770,6699916,
3771,6700675,449132806.0
3772,6700993,2.0
3773,6702629,1701765.0
3774,6704060,98456000000.0
3775,6706003,293102583.0
3776,6712092,
3777,6712786,
3778,6715247,84178521.0
3779,6718883,13015085.0
3780,6719279,
3781,6721481,
3782,6722681,57281000000.0
3783,6722716,4471246.0
3784,6723203,
3785,6723793,59559507.0
3786,6723992,
3787,6729582,
3788,6730076,
3789,6731313,
3790,6735739,432619553.0
3791,6735751,
3792,6735762,
3793,6738524,190259590.0
3794,6739652,39930385.0
3795,6741110,
3796,6742263,473008796.0
3797,6744258,2074711048.0
3798,6745445,
3799,6746904,550230.0
3800,6747598,
3801,6748021,100836670.0
3802,6748595,
3803,6750343,852106139.0
3804,6751606,
3805,6756524,11733286.0
3806,6756637,
3807,6763315,11929793.0
3808,6763919,
3809,6767839,30625000000.0
3810,6767840,11361272.0
3811,6774313,7615968234.0
3812,6776236,580886000.0
3813,6776690,
3814,6776739,204480540530.0
3815,6781075,188662542.0
3816,6781819,
3817,6782408,50569302.0
3818,6785432,
3819,6785583,
3820,6786159,
3821,6786171,
3822,6786748,
3823,6786901,
3824,6787087,
3825,6788586,
3826,6789809,
3827,6791663,28060126.0
3828,6792481,
3829,6797053,
3830,6799677,190577808.0
3831,6799937,151412000.0
3832,6800854,
3833,6803170,68452.0
3834,6803528,1107585523.0
3835,6805528,
3836,6806460,
3837,6806952,2606501956.0
3838,6809435,
3839,6809749,
3840,6809926,
3841,6810927,
3842,6811262,113448786.0
3843,6813096,908471237.0
3844,6813282,253213773.0
3845,6814951,
3846,6819828,51556218.0
3847,6820285,
3848,6822442,
3849,6825155,302734363.0
3850,6828306,
3851,6832925,
3852,6836607,
3853,6836717,2379215.0
3854,6837082,50964498.0
3855,6843869,31862307.0
3856,6844673,14825000.0
3857,6845596,
3858,6851581,
3859,6856467,16855077.0
3860,6859560,2164346.0
3861,6860669,1653380041.0
3862,6860701,67744567952.0
3863,6860941,93266234.0
3864,6867355,256909000.0
3865,6867414,30828085.0
3866,6867648,
3867,6872836,
3868,6872858,
3869,6874066,
3870,6875922,
3871,6875966,6140088.0
3872,6877868,51747102.0
3873,6878676,
3874,6879058,99864676.0
3875,6884023,113.0
3876,6884381,3024567000.0
3877,6884523,
3878,6888353,14252682.0
3879,6889274,
3880,6890789,
3881,6894285,
3882,6894851,207762.0
3883,6902504,
3884,6904388,
3885,6904617,
3886,6911317,64303672.0
3887,6912734,725655731.0
3888,6913373,316369508.0
3889,6915371,184789000.0
3890,6916351,522574845.0
3891,6916501,
3892,6921612,
3893,6926524,
3894,6927047,
3895,6928463,113.0
3896,6930476,43499968.0
3897,6930860,
3898,6931650,
3899,6933789,
3900,6934041,
3901,6935905,13263654.0
3902,6938473,1953115576.0
3903,6938921,
3904,6942910,85396670.0
3905,6945304,255499293.0
3906,6945917,83986440000.0
3907,6946513,
3908,6949574,
3909,6950995,870128000000.0
3910,6951166,
3911,6951770,49414472655.0
3912,6953664,
3913,6956866,
3914,6957530,
3915,6960705,
3916,6961624,
3917,6963528,
3918,6964444,
3919,6964553,52175539.0
3920,6964899,
3921,6970174,41536224.0
3922,6971319,24643799.0
3923,6972023,
3924,6979736,18770715.0
3925,6981121,
3926,6985373,
3927,6985523,41372451121.0
3928,6986053,
3929,6987526,
3930,6988635,1121726839.0
3931,6989485,37863265.0
3932,6990564,
3933,6994700,
3934,6999133,
3935,7000510,490884556.0
3936,7002198,
3937,7003105,
3938,7005428,
3939,7005640,
3940,7005647,
3941,7006155,
3942,7008452,17128318.0
3943,7008485,10821079000.0
3944,7010770,
3945,7012425,
3946,7013959,
3947,7014115,75498000.0
3948,7015748,65192000.0
3949,7016872,36420365.0
3950,7017909,21114668.0
3951,7018792,98929625000.0
3952,7019464,
3953,7020874,
3954,7025918,
3955,7026092,
3956,7034119,
3957,7034844,
3958,7037462,
3959,7039227,
3960,7040241,
3961,7041113,
3962,7043332,34136004.0
3963,7043652,446571019.0
3964,7044700,
3965,7045143,
3966,7045686,97514021.0
3967,7046131,
3968,7054397,
3969,7054773,
3970,7055132,
3971,7056425,
3972,7057306,
3973,7060614,87942002.0
3974,7062348,
3975,7062536,
3976,7065225,
3977,7066430,
3978,7066789,
3979,7067093,1147199.0
3980,7070448,
3981,7070513,
3982,7071057,
3983,7071109,
3984,7072672,
3985,7072742,
3986,7073127,126268000.0
3987,7074573,
3988,7076261,
3989,7078070,
3990,7079948,926621000.0
3991,7080304,
3992,7083037,
3993,7084980,
3994,7085159,21995374000.0
3995,7085517,43961683.0
3996,7085780,4837771.0
3997,7088975,432816415.0
3998,7091580,
3999,7093892,
4000,7094455,40346171000.0
4001,7096122,53083526000.0
4002,7102189,
4003,7103019,17011907.0
4004,7103942,
4005,7103958,30473950.0
4006,7104234,
4007,7104301,274201959.0
4008,7105125,
4009,7105724,280232808.0
4010,7106676,
4011,7107754,
4012,7110213,
4013,7110796,80044628.0
4014,7111315,
4015,7113336,
4016,7114557,
4017,7116163,233.0
4018,7116436,6766450.0
4019,7119143,692646638.0
4020,7120145,90735515.0
4021,7121919,
4022,7121996,
4023,7124104,889005621.0
4024,7126184,99216596.0
4025,7128167,10310290.0
4026,7130544,
4027,7131004,
4028,7131763,
4029,7132735,
4030,7133187,39057210.0
4031,7135045,243720916.0
4032,7137972,
4033,7138892,
4034,7140420,
4035,7141275,691738281.0
4036,7141762,3699900000.0
4037,7143059,
4038,7143809,
4039,7144802,
4040,7144901,55808149.0
4041,7146930,389333000.0
4042,7151516,88553241000.0
4043,7153899,
4044,7157841,1178950.0
4045,7158269,25340784.0
4046,7169811,
4047,7170125,2.0
4048,7172044,50767554.0
4049,7174866,
4050,7177620,
4051,7182915,
4052,7183715,
4053,7184258,16937978.0
4054,7185413,
4055,7185971,266140407.0
4056,7187040,559252000000.0
4057,7188974,
4058,7190490,14913222.0
4059,7192245,227896000.0
4060,7193411,
4061,7196026,
4062,7196208,
4063,7199519,
4064,7203007,
4065,7208219,
4066,7208458,1001000.0
4067,7209815,
4068,7212557,
4069,7213258,
4070,7216011,
4071,7220388,
4072,7220856,77896647.0
4073,7224720,109449000000.0
4074,7227675,8936320916.0
4075,7228500,
4076,7228663,102719324.0
4077,7229926,
4078,7233666,784996117.0
4079,7237535,
4080,7244152,
4081,7249786,
4082,7250213,
4083,7250769,
4084,7253242,16285847.0
4085,7256627,224600878.0
4086,7259538,36098821.0
4087,7260813,
4088,7261236,81648151.0
4089,7261289,
4090,7262384,
4091,7264983,248000.0
4092,7266544,
4093,7266961,
4094,7269635,602584050.0
4095,7269946,
4096,7271239,
4097,7271597,
4098,7273880,
4099,7274119,
4100,7276190,893388742.0
4101,7276208,
4102,7277190,
4103,7278391,
4104,7282416,
4105,7282882,8160966672.0
4106,7284057,
4107,7285657,49306101.0
4108,7286039,14081531000.0
4109,7288131,37215518.0
4110,7290413,439660.0
4111,7296188,14467000.0
4112,7297295,2215802.0
4113,7298595,
4114,7299980,510615808.0
4115,7301220,
4116,7304196,
4117,7305282,
4118,7305666,303688766.0
4119,7308012,
4120,7310407,4766377.0
4121,7313747,
4122,7315676,
4123,7320974,451184421.0
4124,7321765,
4125,7322158,
4126,7329208,34065214000.0
4127,7330321,254781.0
4128,7330903,8441089.0
4129,7331097,2.0
4130,7333303,
4131,7334897,
4132,7336167,
4133,7336799,14934805297.0
4134,7337472,
4135,7339918,
4136,7340876,189236.0
4137,7341102,
4138,7345270,19002366.0
4139,7347093,
4140,7347312,
4141,7348117,
4142,7349622,
4143,7350887,
4144,7351113,56219588.0
4145,7351780,12888452.0
4146,7355583,1205990773.0
4147,7356422,117314000.0
4148,7357598,
4149,7358729,
4150,7361513,
4151,7362444,19510901000.0
4152,7362845,
4153,7366054,
4154,7371801,182406546.0
4155,7376120,
4156,7378466,2577344950.0
4157,7380799,9141928400.0
4158,7381974,323695830.0
4159,7382627,
4160,7386143,
4161,7386689,
4162,7388036,
4163,7389202,25174239.0
4164,7389773,24434048275.0
4165,7391117,696975657.0
4166,7394971,3649259000.0
4167,7395486,
4168,7396283,2147718000.0
4169,7396972,
4170,7397922,
4171,7400470,7076731.0
4172,7400964,148695156.0
4173,7405499,
4174,7406222,1905138307.0
4175,7406289,
4176,7411378,
4177,7415179,
4178,7415918,760403448.0
4179,7416264,20688388.0
4180,7416804,170405563.0
4181,7417579,
4182,7419292,
4183,7420998,73859000000.0
4184,7423935,
4185,7425115,
4186,7428532,
4187,7432591,862333000.0
4188,7434852,18349673000.0
4189,7435445,7367171.0
4190,7435903,
4191,7437319,198426000.0
4192,7440717,3.0
4193,7443237,
4194,7444237,5737123.0
4195,7444246,3662268303.0
4196,7444412,153086000.0
4197,7445072,
4198,7446325,
4199,7447161,477947000000.0
4200,7448441,999015394.0
4201,7450930,
4202,7451232,292830000.0
4203,7456307,
4204,7458371,4148991.0
4205,7460313,264188155.0
4206,7461084,
4207,7463160,
4208,7468063,
4209,7468225,93862950.0
4210,7469665,11690507000.0
4211,7471372,
4212,7477777,577072926.0
4213,7478594,133804000000.0
4214,7480250,15687317000.0
4215,7481042,113545317.0
4216,7482315,
4217,7482657,2700766.0
4218,7484527,575754656.0
4219,7489650,
4220,7496332,113.0
4221,7499320,
4222,7506662,
4223,7507381,
4224,7510293,169229962.0
4225,7510434,
4226,7512967,
4227,7513779,
4228,7515415,
4229,7516928,
4230,7516955,
4231,7519557,3807554.0
4232,7521641,38830318.0
4233,7522144,
4234,7523638,373991000.0
4235,7523916,61957963.0
